,befor TIGR00003,befor TIGR00004,befor TIGR00005,befor TIGR00008,befor TIGR00010,befor TIGR00014,befor TIGR00030,befor TIGR00036,befor TIGR00044,befor TIGR00049,befor TIGR00051,befor TIGR00056,befor TIGR00057,befor TIGR00065,befor TIGR00066,befor TIGR00067,befor TIGR00079,befor TIGR00081,befor TIGR00089,befor TIGR00093,befor TIGR00096,befor TIGR00097,befor TIGR00099,befor TIGR00110,befor TIGR00125,befor TIGR00167,befor TIGR00172,befor TIGR00177,befor TIGR00180,befor TIGR00195,befor TIGR00202,befor TIGR00203,befor TIGR00220,befor TIGR00225,befor TIGR00229,befor TIGR00231,befor TIGR00233,befor TIGR00234,befor TIGR00254,befor TIGR00275,befor TIGR00357,befor TIGR00363,befor TIGR00365,befor TIGR00369,befor TIGR00377,befor TIGR00383,befor TIGR00387,befor TIGR00399,befor TIGR00401,befor TIGR00413,befor TIGR00473,befor TIGR00484,befor TIGR00485,befor TIGR00493,befor TIGR00500,befor TIGR00506,befor TIGR00507,befor TIGR00514,befor TIGR00517,befor TIGR00520,befor TIGR00530,befor TIGR00536,befor TIGR00552,befor TIGR00557,befor TIGR00563,befor TIGR00586,befor TIGR00589,befor TIGR00594,befor TIGR00621,befor TIGR00630,befor TIGR00633,befor TIGR00637,befor TIGR00654,befor TIGR00655,befor TIGR00657,befor TIGR00674,befor TIGR00688,befor TIGR00691,befor TIGR00693,befor TIGR00706,befor TIGR00710,befor TIGR00711,befor TIGR00722,befor TIGR00723,befor TIGR00724,befor TIGR00725,befor TIGR00730,befor TIGR00738,befor TIGR00747,befor TIGR00753,befor TIGR00754,befor TIGR00757,befor TIGR00759,befor TIGR00765,befor TIGR00791,befor TIGR00796,befor TIGR00797,befor TIGR00800,befor TIGR00801,befor TIGR00813,befor TIGR00829,befor TIGR00835,befor TIGR00836,befor TIGR00838,befor TIGR00842,befor TIGR00857,befor TIGR00880,befor TIGR00883,befor TIGR00893,befor TIGR00895,befor TIGR00914,befor TIGR00915,befor TIGR00916,befor TIGR00924,befor TIGR00932,befor TIGR00949,befor TIGR00968,befor TIGR00969,befor TIGR00971,befor TIGR00998,befor TIGR01003,befor TIGR01007,befor TIGR01068,befor TIGR01072,befor TIGR01096,befor TIGR01099,befor TIGR01141,befor TIGR01143,befor TIGR01172,befor TIGR01179,befor TIGR01182,befor TIGR01202,befor TIGR01205,befor TIGR01263,befor TIGR01297,befor TIGR01341,befor TIGR01350,befor TIGR01352,befor TIGR01382,befor TIGR01386,befor TIGR01387,befor TIGR01392,befor TIGR01406,befor TIGR01411,befor TIGR01417,befor TIGR01420,befor TIGR01427,befor TIGR01433,befor TIGR01449,befor TIGR01469,befor TIGR01484,befor TIGR01488,befor TIGR01490,befor TIGR01494,befor TIGR01498,befor TIGR01509,befor TIGR01511,befor TIGR01525,befor TIGR01528,befor TIGR01534,befor TIGR01549,befor TIGR01552,befor TIGR01643,befor TIGR01646,befor TIGR01662,befor TIGR01701,befor TIGR01722,befor TIGR01726,befor TIGR01728,befor TIGR01730,befor TIGR01733,befor TIGR01780,befor TIGR01783,befor TIGR01843,befor TIGR01844,befor TIGR01845,befor TIGR01853,befor TIGR01891,befor TIGR01901,befor TIGR01930,befor TIGR01934,befor TIGR01935,befor TIGR01988,befor TIGR02001,befor TIGR02018,befor TIGR02037,befor TIGR02044,befor TIGR02074,befor TIGR02082,befor TIGR02139,befor TIGR02140,befor TIGR02154,befor TIGR02210,befor TIGR02227,befor TIGR02283,befor TIGR02348,befor TIGR02374,befor TIGR02392,befor TIGR02395,befor TIGR02428,befor TIGR02429,befor TIGR02431,befor TIGR02506,befor TIGR02532,befor TIGR02817,befor TIGR02842,befor TIGR02843,befor TIGR02847,befor TIGR02937,befor TIGR03026,befor TIGR03074,befor TIGR03188,befor TIGR03344,befor TIGR03361,befor TIGR03510,befor TIGR03558,befor TIGR03561,befor TIGR03696,befor TIGR03860,befor TIGR04022,befor TIGR00080,befor TIGR00221,befor TIGR00274,befor TIGR00277,befor TIGR00400,befor TIGR00614,befor TIGR00675,befor TIGR00745,befor TIGR00749,befor TIGR00778,befor TIGR00785,befor TIGR00786,befor TIGR00787,befor TIGR00792,befor TIGR00804,befor TIGR00879,befor TIGR01026,befor TIGR01064,befor TIGR01098,befor TIGR01184,befor TIGR01221,befor TIGR01249,befor TIGR01272,befor TIGR01396,befor TIGR01409,befor TIGR01428,befor TIGR01479,befor TIGR01493,befor TIGR01515,befor TIGR01536,befor TIGR01727,befor TIGR01764,befor TIGR01782,befor TIGR01879,befor TIGR01982,befor TIGR02095,befor TIGR02100,befor TIGR02152,befor TIGR02276,befor TIGR02281,befor TIGR02385,befor TIGR02595,befor TIGR02606,befor TIGR02607,befor TIGR02745,befor TIGR02823,befor TIGR02866,befor TIGR02891,befor TIGR03057,befor TIGR03071,befor TIGR03506,befor TIGR00013,befor TIGR00350,befor TIGR00359,befor TIGR00704,befor TIGR00758,befor TIGR00814,befor TIGR00826,befor TIGR00830,befor TIGR00853,befor TIGR00909,befor TIGR00912,befor TIGR01097,befor TIGR01167,befor TIGR01178,befor TIGR01186,befor TIGR01230,befor TIGR01439,befor TIGR01451,befor TIGR01537,befor TIGR01554,befor TIGR01732,befor TIGR01784,befor TIGR01829,befor TIGR02365,befor TIGR02772,befor TIGR02887,befor TIGR03608,befor TIGR03717,befor TIGR03954,befor TIGR04265,befor TIGR00039,befor TIGR00410,befor TIGR00640,befor TIGR00641,befor TIGR00702,befor TIGR00881,befor TIGR00882,befor TIGR01187,befor TIGR01208,befor TIGR01444,befor TIGR02122,befor TIGR02605,befor TIGR00022,befor TIGR00374,befor TIGR00509,befor TIGR00638,befor TIGR00695,befor TIGR00852,befor TIGR00975,befor TIGR01002,befor TIGR01005,befor TIGR01137,befor TIGR01168,befor TIGR01180,befor TIGR01183,befor TIGR01200,befor TIGR01218,befor TIGR01315,befor TIGR01372,befor TIGR01373,befor TIGR01374,befor TIGR01375,befor TIGR01414,befor TIGR01731,befor TIGR01741,befor TIGR01742,befor TIGR01785,befor TIGR01786,befor TIGR01841,befor TIGR01842,befor TIGR01849,befor TIGR01889,befor TIGR01892,befor TIGR01926,befor TIGR02068,befor TIGR02318,befor TIGR02419,befor TIGR02436,befor TIGR02448,befor TIGR02456,befor TIGR02601,befor TIGR02646,befor TIGR02684,befor TIGR02734,befor TIGR02768,befor TIGR02985,befor TIGR03407,befor TIGR03408,befor TIGR03409,befor TIGR03410,befor TIGR03411,befor TIGR03414,befor TIGR03453,befor TIGR03454,befor TIGR03519,befor TIGR03707,befor TIGR04056,befor TIGR04057,befor TIGR04131,befor TIGR04183,befor TIGR04273,befor TIGR04393,after TIGR00003,after TIGR00004,after TIGR00005,after TIGR00008,after TIGR00010,after TIGR00014,after TIGR00030,after TIGR00036,after TIGR00044,after TIGR00049,after TIGR00051,after TIGR00056,after TIGR00057,after TIGR00065,after TIGR00066,after TIGR00067,after TIGR00079,after TIGR00081,after TIGR00089,after TIGR00093,after TIGR00096,after TIGR00097,after TIGR00099,after TIGR00110,after TIGR00125,after TIGR00167,after TIGR00172,after TIGR00177,after TIGR00180,after TIGR00195,after TIGR00202,after TIGR00203,after TIGR00220,after TIGR00225,after TIGR00229,after TIGR00231,after TIGR00233,after TIGR00234,after TIGR00254,after TIGR00275,after TIGR00357,after TIGR00363,after TIGR00365,after TIGR00369,after TIGR00377,after TIGR00383,after TIGR00387,after TIGR00399,after TIGR00401,after TIGR00413,after TIGR00473,after TIGR00484,after TIGR00485,after TIGR00493,after TIGR00500,after TIGR00506,after TIGR00507,after TIGR00514,after TIGR00517,after TIGR00520,after TIGR00530,after TIGR00536,after TIGR00552,after TIGR00557,after TIGR00563,after TIGR00586,after TIGR00589,after TIGR00594,after TIGR00621,after TIGR00630,after TIGR00633,after TIGR00637,after TIGR00654,after TIGR00655,after TIGR00657,after TIGR00674,after TIGR00688,after TIGR00691,after TIGR00693,after TIGR00706,after TIGR00710,after TIGR00711,after TIGR00722,after TIGR00723,after TIGR00724,after TIGR00725,after TIGR00730,after TIGR00738,after TIGR00747,after TIGR00753,after TIGR00754,after TIGR00757,after TIGR00759,after TIGR00765,after TIGR00791,after TIGR00796,after TIGR00797,after TIGR00800,after TIGR00801,after TIGR00813,after TIGR00829,after TIGR00835,after TIGR00836,after TIGR00838,after TIGR00842,after TIGR00857,after TIGR00880,after TIGR00883,after TIGR00893,after TIGR00895,after TIGR00914,after TIGR00915,after TIGR00916,after TIGR00924,after TIGR00932,after TIGR00949,after TIGR00968,after TIGR00969,after TIGR00971,after TIGR00998,after TIGR01003,after TIGR01007,after TIGR01068,after TIGR01072,after TIGR01096,after TIGR01099,after TIGR01141,after TIGR01143,after TIGR01172,after TIGR01179,after TIGR01182,after TIGR01202,after TIGR01205,after TIGR01263,after TIGR01297,after TIGR01341,after TIGR01350,after TIGR01352,after TIGR01382,after TIGR01386,after TIGR01387,after TIGR01392,after TIGR01406,after TIGR01411,after TIGR01417,after TIGR01420,after TIGR01427,after TIGR01433,after TIGR01449,after TIGR01469,after TIGR01484,after TIGR01488,after TIGR01490,after TIGR01494,after TIGR01498,after TIGR01509,after TIGR01511,after TIGR01525,after TIGR01528,after TIGR01534,after TIGR01549,after TIGR01552,after TIGR01643,after TIGR01646,after TIGR01662,after TIGR01701,after TIGR01722,after TIGR01726,after TIGR01728,after TIGR01730,after TIGR01733,after TIGR01780,after TIGR01783,after TIGR01843,after TIGR01844,after TIGR01845,after TIGR01853,after TIGR01891,after TIGR01901,after TIGR01930,after TIGR01934,after TIGR01935,after TIGR01988,after TIGR02001,after TIGR02018,after TIGR02037,after TIGR02044,after TIGR02074,after TIGR02082,after TIGR02139,after TIGR02140,after TIGR02154,after TIGR02210,after TIGR02227,after TIGR02283,after TIGR02348,after TIGR02374,after TIGR02392,after TIGR02395,after TIGR02428,after TIGR02429,after TIGR02431,after TIGR02506,after TIGR02532,after TIGR02817,after TIGR02842,after TIGR02843,after TIGR02847,after TIGR02937,after TIGR03026,after TIGR03074,after TIGR03188,after TIGR03344,after TIGR03361,after TIGR03510,after TIGR03558,after TIGR03561,after TIGR03696,after TIGR03860,after TIGR04022,after TIGR00080,after TIGR00221,after TIGR00274,after TIGR00277,after TIGR00400,after TIGR00614,after TIGR00675,after TIGR00745,after TIGR00749,after TIGR00778,after TIGR00785,after TIGR00786,after TIGR00787,after TIGR00792,after TIGR00804,after TIGR00879,after TIGR01026,after TIGR01064,after TIGR01098,after TIGR01184,after TIGR01221,after TIGR01249,after TIGR01272,after TIGR01396,after TIGR01409,after TIGR01428,after TIGR01479,after TIGR01493,after TIGR01515,after TIGR01536,after TIGR01727,after TIGR01764,after TIGR01782,after TIGR01879,after TIGR01982,after TIGR02095,after TIGR02100,after TIGR02152,after TIGR02276,after TIGR02281,after TIGR02385,after TIGR02595,after TIGR02606,after TIGR02607,after TIGR02745,after TIGR02823,after TIGR02866,after TIGR02891,after TIGR03057,after TIGR03071,after TIGR03506,after TIGR00013,after TIGR00350,after TIGR00359,after TIGR00704,after TIGR00758,after TIGR00814,after TIGR00826,after TIGR00830,after TIGR00853,after TIGR00909,after TIGR00912,after TIGR01097,after TIGR01167,after TIGR01178,after TIGR01186,after TIGR01230,after TIGR01439,after TIGR01451,after TIGR01537,after TIGR01554,after TIGR01732,after TIGR01784,after TIGR01829,after TIGR02365,after TIGR02772,after TIGR02887,after TIGR03608,after TIGR03717,after TIGR03954,after TIGR04265,after TIGR00039,after TIGR00410,after TIGR00640,after TIGR00641,after TIGR00702,after TIGR00881,after TIGR00882,after TIGR01187,after TIGR01208,after TIGR01444,after TIGR02122,after TIGR02605,after TIGR00022,after TIGR00374,after TIGR00509,after TIGR00638,after TIGR00695,after TIGR00852,after TIGR00975,after TIGR01002,after TIGR01005,after TIGR01137,after TIGR01168,after TIGR01180,after TIGR01183,after TIGR01200,after TIGR01218,after TIGR01315,after TIGR01372,after TIGR01373,after TIGR01374,after TIGR01375,after TIGR01414,after TIGR01731,after TIGR01741,after TIGR01742,after TIGR01785,after TIGR01786,after TIGR01841,after TIGR01842,after TIGR01849,after TIGR01889,after TIGR01892,after TIGR01926,after TIGR02068,after TIGR02318,after TIGR02419,after TIGR02436,after TIGR02448,after TIGR02456,after TIGR02601,after TIGR02646,after TIGR02684,after TIGR02734,after TIGR02768,after TIGR02985,after TIGR03407,after TIGR03408,after TIGR03409,after TIGR03410,after TIGR03411,after TIGR03414,after TIGR03453,after TIGR03454,after TIGR03519,after TIGR03707,after TIGR04056,after TIGR04057,after TIGR04131,after TIGR04183,after TIGR04273,after TIGR04393,interaction,predict
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.737554412393201,-0.006538386922329664
1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,5,2,0,0,7,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,3,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,3,0,0,2,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,3,1,1,1,1,5,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3815452513116497,2.1318392753601074
2,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,5,2,0,0,7,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,3,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,3,0,0,2,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,3,1,1,1,1,5,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48037551045497,2.6381256580352783
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74065179652201,-0.6011063456535339
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,5,2,0,0,7,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,3,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,3,0,0,2,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,3,1,1,1,1,5,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.27639183435738,4.269717216491699
