0,1,2,3,4
1.056930516816378,-1.0583606001541626,0.12834965530866405,0.5005812883764958,0.018060081223596095
0.5851348614601509,0.5057990643567203,-0.6627395209373249,0.08620900740975485,-1.1861190620240736
1.6520958095671412,-0.4551111603285574,-0.5386828336546403,-0.2581625859645072,-1.1881459828820167
-1.0894627660105198,-1.0474309782573645,-0.10964054900800686,0.500215601677214,0.24407285112814925
-1.6718381304867669,-0.46075971421882467,0.5332500477333397,-0.264072642888428,0.9789749682271671
2.215491931085809,0.49746459900731704,-2.3228589542807407,-1.8021755503258392,-0.18745621924744177
-0.15640327192471062,2.846760948024353,-2.8444089294750894,-1.8708713771779435,0.8061839839540147
-2.237740555253615,0.49259946046466246,2.381750183551494,-1.7856146908659767,0.5818757769235772
-2.394397020914047,0.3409551460743925,-0.5071338369196714,0.08714818145084757,1.2356861334716625
0.15685806234685767,2.8250782252304187,2.9151678597871764,-1.8437761933284902,-0.7413442612934794
2.3720967996969464,0.32413756182311304,0.5478338145103608,0.09768250584043836,-1.0811741079468509
2.215491931085809,0.49746459900731704,-2.3228589542807407,-1.8021755503258392,-0.18745621924744177
-0.15640327192471062,2.846760948024353,-2.8444089294750894,-1.8708713771779435,0.8061839839540147
-2.237740555253615,0.49259946046466246,2.381750183551494,-1.7856146908659767,0.5818757769235772
-2.394397020914047,0.3409551460743925,-0.5071338369196714,0.08714818145084757,1.2356861334716625
0.15685806234685767,2.8250782252304187,2.9151678597871764,-1.8437761933284902,-0.7413442612934794
2.3720967996969464,0.32413756182311304,0.5478338145103608,0.09768250584043836,-1.0811741079468509
-1.1617129359986986,-1.0297179430944858,-0.03106599358942761,0.2986737656566575,0.43754908641722695
-0.3440056837932772,-1.7136384555768494,0.11025287698329117,0.08401977650605565,0.5358353836279791
1.129318689000607,-1.0368443563444567,0.048796715515745624,0.30107357204912893,-0.34702909363662154
0.8078148231108592,-0.7421416089786641,0.14463345422435847,0.2292493402522329,-0.053239640278848685
0.3039848682973305,-1.7130105290720476,-0.08861475978758872,0.08544379166487441,-0.18412621279156383
-0.8352262497978391,-0.7343872692238914,-0.13409689165169444,0.2282735490185802,0.011376943355456784
1.4098975862923664,-0.7434782534313125,0.036726035262728766,0.040353340616350264,-0.682052688026767
1.4098975862923664,-0.7434782534313125,0.036726035262728766,0.040353340616350264,-0.682052688026767
-1.4378903768079159,-0.7327372946268568,-0.026673981409933913,0.03848127202916893,0.3745363154360721
-0.022363815707478012,-1.9691119239700576,0.013437753900339017,-0.24520554404497116,0.07043299069906644
-1.4378903768079159,-0.7327372946268568,-0.026673981409933913,0.03848127202916893,0.3745363154360721
-0.022363815707478012,-1.9691119239700576,0.013437753900339017,-0.24520554404497116,0.07043299069906644
-0.6905879076254311,-0.730584060577064,-0.2922243868631921,0.2303076687117702,-0.5471884667938384
0.3763730404815597,-1.6914942852623416,-0.16816769958050717,-0.11406392466249193,-0.5492153876517814
0.6631764809384512,-0.7459448176254915,0.3027609494358561,0.2272152205590434,0.5053257698704468
1.056930516816378,-1.0583606001541626,0.12834965530866405,0.5005812883764958,0.018060081223596095
-0.41625585378145585,-1.6959254204139707,0.18882743240187028,-0.11752205951450068,0.7293116189170568
-1.0894627660105198,-1.0474309782573645,-0.10964054900800686,0.500215601677214,0.24407285112814925
0.3039848682973305,-1.7130105290720476,-0.08861475978758872,0.08544379166487441,-0.18412621279156383
-5.349050778776525,3.8088479517096796,-0.7480180617615032,1.9689150604652152,-1.237517264570599
-0.3440056837932772,-1.7136384555768494,0.11025287698329117,0.08401977650605565,0.5358353836279791
-5.675537464977384,3.513517277839085,-0.6449871636992365,2.0393152771032925,-0.8113451215088285
5.359425607922759,3.742443677927388,0.805779124364072,1.9611391594560124,1.5433807268364412
5.680929473812508,3.447740930561595,0.7099423856554591,2.0329633912529084,1.2495912734786685
-1.0894627660105198,-1.0474309782573645,-0.10964054900800686,0.500215601677214,0.24407285112814925
-1.1617129359986986,-1.0297179430944858,-0.03106599358942761,0.2986737656566575,0.43754908641722695
1.056930516816378,-1.0583606001541626,0.12834965530866405,0.5005812883764958,0.018060081223596095
-0.08228060127879153,-0.07973734030600545,0.08286752344455839,0.6434110457302016,0.213563237370617
1.129318689000607,-1.0368443563444567,0.048796715515745624,0.30107357204912893,-0.34702909363662154
0.06235774089361642,-0.0759341316591781,-0.07525997176693944,0.645445165423391,-0.3450021727786785
-0.5107872745170481,0.5060671665792954,0.58881182152078,-0.10161516776762534,0.34794836294752635
-0.0006620800289801942,-0.06289106229636525,0.024495780198012733,0.46113124077746037,-0.19347751886241346
0.5030783753512237,0.5192195661258571,-0.6053410423443198,-0.09802768296231232,-1.0654146313560158
0.5128846914719717,0.523512099519599,-0.584164965518746,-0.11533282861080152,-0.9926428267349955
-0.019698745215310374,-0.06251362989004124,-0.0178614931739342,0.4612084750513242,-0.22429774211062029
-0.5200176235826307,0.5107371323793617,0.5676306249744072,-0.11884307914225083,0.38989994432033925
