,gene,permimpt
0,after K00135,1.0660492859221726
1,befor K00382,0.6835438004769998
2,befor K01738,0.09017206525372998
3,befor K01478,0.05117684428323486
4,after K02372,0.021029694067625115
5,befor K01779,0.009769996388808978
6,after K00382,0.006898821058818072
7,after K00980,0.006102636599079147
8,befor K00558,0.005358077038070519
