	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48
RXN-11662	0.3069230769230769	0.1	0.4212765957446809	0.257319587628866	0.26	0.34299999999999997	0.28	0.5683999999999999	0.2939189189189189	0.26	0.5683999999999999	0.0	0.0	0.2939189189189189	0.6300000000000001	0.3	0.17	0.17	0.09	0.3382352941176471	0.0	0.2928571428571428	0.5	0.2888888888888889	0.5111111111111111	0.0	0.8927999999999999	0.0	0.2928571428571428	0.17	0.2967532467532467	0.2928571428571428	0.2	0.45	0.4	0.15	0.2774114021571649	0.34299999999999997	0.23466666666666666	0.34299999999999997	0.0	0.0	0.5683999999999999	0.26	0.0	0.34299999999999997	0.08	0.0
PGLUCISOM-RXN	0.19	0.14868766404199477	0.5265957446808511	0.17355670103092782	0.262280701754386	0.186	0.196	0.29	0.1885135135135135	0.262280701754386	0.29	0.0	0.0	0.1885135135135135	0.36	0.15	0.17571175950486295	0.17571175950486295	0.1	0.31117647058823533	0.0	0.15	0.5	0.2	0.2	0.0	0.3162	0.0	0.15	0.17571175950486295	0.0	0.15	0.30000000000000004	0.45	0.4	0.3	0.14884437596302003	0.186	0.17066666666666666	0.186	1.0639080459770116	0.3	0.29	0.262280701754386	0.2	0.186	0.12444444444444445	0.3
RXN-12625	0.7453846153846153	0.0	0.33	0.2606701030927835	0.13456140350877194	0.19614285714285712	0.168	0.6264	0.5391891891891892	0.13456140350877194	0.6264	0.0	0.0	0.5391891891891892	0.45000000000000007	0.36	0.0	0.0	0.09	0.2570588235294118	0.0	0.33928571428571425	0.0	0.2	0.4277777777777778	0.0	0.0	0.0	0.33928571428571425	0.0	0.1512987012987013	0.33928571428571425	0.2	0.6	0.4	0.15	0.14	0.19614285714285712	0.35200000000000004	0.19614285714285712	1.2013793103448276	0.0	0.6264	0.13456140350877194	0.35000000000000003	0.19614285714285712	0.08	0.0
METHYLACETOACETYLCOATHIOL-RXN	0.19	0.1031496062992126	0.5546808510638298	0.258659793814433	0.257719298245614	0.33085714285714285	0.28	0.2958	0.2959459459459459	0.257719298245614	0.2958	0.0	0.0	0.2959459459459459	0.27	0.3	0.17	0.17	0.1	0.23	0.0	0.28928571428571426	0.5	0.2	0.3277777777777778	0.0	0.3286	0.0	0.28928571428571426	0.17	0.15	0.28928571428571426	0.4	0.45	0.4	0.15	0.2776271186440678	0.33085714285714285	0.23466666666666666	0.33085714285714285	0.8786206896551725	0.0	0.2958	0.257719298245614	0.0	0.33085714285714285	0.08	0.0
RXN1G-1437	0.19	0.0	0.33	0.13	0.13	0.0	0.14	0.29	0.0	0.13	0.29	0.0	0.0	0.0	0.27	0.15	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.0	0.15	0.15	0.0	0.45	0.4	0.0	0.14	0.0	0.16	0.0	0.52	0.0	0.29	0.13	0.0	0.0	0.0	0.0
4.2.3.12-RXN	0.2630769230769231	0.10590551181102362	0.33	0.132680412371134	0.13456140350877194	0.18	0.14	0.2958	0.15	0.13456140350877194	0.2958	0.0	0.0	0.15	0.0	0.15	0.21824933687002654	0.21824933687002654	0.09	0.23	0.0	0.15	1.0	0.22222222222222224	0.0	0.0	0.0	0.0	0.15	0.21824933687002654	0.0	0.15	0.0	1.0	0.8	0.0	0.14053929121725733	0.18	0.16	0.18	0.0	0.25	0.2958	0.13456140350877194	0.0	0.18	0.08	0.25
HOMOSERINE-O-ACETYLTRANSFERASE-RXN	0.19	0.1	0.6389361702127659	0.0	0.0	0.21357142857142855	0.0	0.5741999999999999	0.0	0.0	0.5741999999999999	0.0	0.0	0.0	0.0	0.15	0.17	0.17	0.09	0.0	0.0	0.0	1.0	0.5777777777777778	0.2	0.0	0.3906	0.0	0.0	0.17	0.15	0.0	0.2	0.0	0.4	0.15	0.0	0.21357142857142855	0.0	0.21357142857142855	0.52	0.0	0.5741999999999999	0.0	0.0	0.21357142857142855	0.08	0.0
ACETYLGLUTKIN-RXN	0.19	0.1	0.33	0.13	0.13	0.18	0.14	0.3016	0.15	0.13	0.3016	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	0.5	0.2888888888888889	0.2	0.0	0.31	0.0	0.15	0.17	0.15	0.15	0.2	0.45	0.0	0.15	0.14	0.18	0.16	0.18	0.52	0.3	0.3016	0.13	0.2	0.18	0.08	0.3
RXN0-1133	0.19	0.18425196850393702	0.37914893617021284	0.132680412371134	0.13	0.3314285714285714	0.14	0.5104	0.19256756756756757	0.13	0.5104	0.0	0.0	0.19256756756756757	0.27	0.15	0.21028293545534926	0.21028293545534926	0.13	0.7441176470588236	0.0	0.15	0.5	0.2	0.2	0.0	0.41540000000000005	0.0	0.15	0.21028293545534926	0.2753246753246753	0.15	0.6000000000000001	0.45	0.4	0.15	0.14	0.3314285714285714	0.18133333333333332	0.3314285714285714	1.1774712643678162	0.25	0.5104	0.13	0.2	0.3314285714285714	0.19111111111111112	0.25
RXN0-6480	0.20461538461538462	0.1	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17	0.15	0.15	0.2	0.45	0.4	0.15	0.0	0.18	0.16	0.18	0.52	0.25	0.29	0.13	0.2	0.18	0.08	0.25
RXN1G-517	0.3507692307692308	0.19973753280839895	0.33	0.26	0.26	0.36014285714285715	0.28	0.5683999999999999	0.4378378378378378	0.26	0.5683999999999999	0.0	0.0	0.4378378378378378	0.81	0.3	0.1716534040671972	0.1716534040671972	0.15	0.46	0.0	0.2928571428571428	0.5	0.37777777777777777	0.3388888888888889	0.0	0.527	0.0	0.2928571428571428	0.1716534040671972	0.0	0.2928571428571428	0.4	0.9500000000000001	0.7000000000000001	0.3	0.27967642526964565	0.36014285714285715	0.3413333333333333	0.36014285714285715	0.0	0.5	0.5683999999999999	0.26	0.4	0.36014285714285715	0.08444444444444445	0.5
ADENPRIBOSYLTRAN-RXN	0.19	0.10209973753280842	0.0	0.13	0.13	0.18285714285714283	0.14	0.0	0.15	0.13	0.0	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.09	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.2	0.45	0.0	0.0	0.14	0.18285714285714283	0.16	0.18285714285714283	0.0	0.25	0.0	0.13	0.2	0.18285714285714283	0.09777777777777778	0.25
6PFRUCTPHOS-RXN	0.4530769230769231	0.10853018372703412	0.0	0.2606701030927835	0.2828070175438597	0.0	0.196	0.0	0.20067567567567568	0.2828070175438597	0.0	0.0	0.0	0.20067567567567568	0.0	0.27	0.0	0.0	0.1	0.0	0.0	0.27499999999999997	0.0	0.2	0.0	0.0	0.0	0.0	0.27499999999999997	0.0	0.0	0.27499999999999997	0.2	1.25	0.0	0.0	0.4048998459167951	0.0	0.192	0.0	0.0	0.0	0.0	0.2828070175438597	0.2	0.0	0.08888888888888889	0.0
NICONUCADENYLYLTRAN-RXN	0.19	0.10538057742782153	0.0	0.1306701030927835	0.13	0.2102857142857143	0.14	0.0	0.15	0.13	0.0	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.13999999999999999	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.2	0.45	0.0	0.0	0.14	0.2102857142857143	0.16	0.2102857142857143	0.0	0.25	0.0	0.13	0.4	0.2102857142857143	0.15555555555555556	0.25
RXN1G-508	0.76	0.7767716535433071	3.054255319148936	0.3357216494845361	0.23035087719298245	1.4774285714285713	0.784	1.9603999999999997	1.066216216216216	0.23035087719298245	1.9603999999999997	0.0	0.0	1.066216216216216	3.3300000000000005	0.84	0.4107957559681698	0.4107957559681698	0.6399999999999999	2.3405882352941174	0.0	0.6107142857142857	1.0	2.555555555555556	0.38333333333333336	0.0	1.2648	0.0	0.6107142857142857	0.4107957559681698	0.6584415584415584	0.6107142857142857	0.5	1.8	1.2000000000000002	0.7999999999999999	0.14215716486902927	1.4774285714285713	0.5226666666666666	1.4774285714285713	1.9245977011494255	0.6	1.9603999999999997	0.23035087719298245	0.7000000000000001	1.4774285714285713	0.6444444444444445	0.6
FORMIMINOGLUTAMASE-RXN	0.19	0.1	0.0	0.13536082474226804	0.13	0.21214285714285713	0.14	0.3132	0.15	0.13	0.3132	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.15999999999999998	0.23	0.0	0.15	0.5	0.0	0.2	0.0	0.0	0.0	0.15	0.17	0.15	0.15	0.2	0.45	0.4	0.0	0.14	0.21214285714285713	0.16	0.21214285714285713	0.52	0.0	0.3132	0.13	0.0	0.21214285714285713	0.08444444444444445	0.0
RXN-9623	0.40923076923076923	0.4053805774278216	0.6529787234042553	0.13	0.13	0.4574285714285714	0.28	0.29	0.375	0.13	0.29	0.0	0.0	0.375	0.36	0.15	0.17	0.17	0.29	0.24352941176470588	0.0	0.15	0.0	0.5777777777777778	0.47222222222222227	0.0	0.5332	0.0	0.15	0.17	0.0	0.15	0.4	0.65	0.0	0.3	0.14	0.4574285714285714	0.16	0.4574285714285714	0.0	0.0	0.29	0.13	0.2	0.4574285714285714	0.26666666666666666	0.0
UDPKIN-RXN	0.19	0.10170603674540682	0.33	0.1306701030927835	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.1703006189213086	0.1703006189213086	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.1703006189213086	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.29	0.13	0.0	0.18	0.08	0.25
1TRANSKETO-RXN	0.48230769230769227	0.18648293963254595	1.256808510638298	0.6178350515463917	0.5085964912280703	0.38185714285714284	0.56	0.29	0.5493243243243243	0.5085964912280703	0.29	0.0	0.0	0.5493243243243243	0.6300000000000001	0.72	0.17435897435897435	0.17435897435897435	0.15	0.5547058823529412	0.0	0.6892857142857142	1.0	0.37777777777777777	0.2611111111111111	0.0	0.3224	0.0	0.6892857142857142	0.17435897435897435	0.35779220779220783	0.6892857142857142	0.2	0.55	0.9	0.15	0.5623728813559322	0.38185714285714284	0.5653333333333334	0.38185714285714284	0.8128735632183909	0.25	0.29	0.5085964912280703	0.2	0.38185714285714284	0.10222222222222221	0.25
RXN-16622	0.76	0.7767716535433071	3.054255319148936	0.3357216494845361	0.23035087719298245	1.4774285714285713	0.784	1.9603999999999997	1.066216216216216	0.23035087719298245	1.9603999999999997	0.0	0.0	1.066216216216216	3.3300000000000005	0.84	0.4107957559681698	0.4107957559681698	0.6399999999999999	2.3405882352941174	0.0	0.6107142857142857	1.0	2.555555555555556	0.38333333333333336	0.0	1.2648	0.0	0.6107142857142857	0.4107957559681698	0.6584415584415584	0.6107142857142857	0.5	1.8	1.2000000000000002	0.7999999999999999	0.14215716486902927	1.4774285714285713	0.5226666666666666	1.4774285714285713	1.9245977011494255	0.6	1.9603999999999997	0.23035087719298245	0.7000000000000001	1.4774285714285713	0.6444444444444445	0.6
RXN-7719	0.39461538461538465	0.2883202099737533	0.6880851063829788	0.13335051546391752	0.13	0.4107142857142857	0.14	0.6322	0.31013513513513513	0.13	0.6322	0.0	0.0	0.31013513513513513	0.72	0.15	0.4022281167108754	0.4022281167108754	0.31999999999999995	0.6900000000000001	0.0	0.15	1.0	0.4	0.2	0.0	0.589	0.0	0.15	0.4022281167108754	0.40844155844155844	0.15	0.4	0.9	0.7000000000000001	0.3	0.14010785824345148	0.4107142857142857	0.16	0.4107142857142857	2.03816091954023	0.25	0.6322	0.13	0.2	0.4107142857142857	0.27111111111111114	0.25
H2PTERIDINEPYROPHOSPHOKIN-RXN	0.19	0.1	0.33	0.13	0.13	0.35714285714285715	0.14	0.58	0.15	0.13	0.58	0.0	0.0	0.15	0.27	0.15	0.1841290893015031	0.1841290893015031	0.09	0.23	0.0	0.15	0.5	0.2	0.33333333333333337	0.0	0.589	0.0	0.15	0.1841290893015031	0.2935064935064935	0.15	0.4	0.0	0.0	0.3	0.14	0.35714285714285715	0.16	0.35714285714285715	0.52	0.25	0.58	0.13	0.0	0.35714285714285715	0.08	0.25
TREHALOSEPHOSPHA-RXN	0.19	0.0	0.33	0.13	0.13	0.0	0.14	0.29	0.0	0.13	0.29	0.0	0.0	0.0	0.27	0.15	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.0	0.15	0.15	0.0	0.45	0.4	0.0	0.14	0.0	0.16	0.0	0.52	0.0	0.29	0.13	0.0	0.0	0.0	0.0
UROCANATE-HYDRATASE-RXN	0.19	0.1	0.0	0.13536082474226804	0.13228070175438597	0.18	0.14	0.29	0.15202702702702703	0.13228070175438597	0.29	0.0	0.0	0.15202702702702703	0.36	0.21	0.17	0.17	0.09	0.31117647058823533	0.0	0.15714285714285714	0.5	0.2	0.2	0.0	0.0	0.0	0.15714285714285714	0.17	0.0	0.15714285714285714	0.2	0.45	0.4	0.0	0.14	0.18	0.16	0.18	0.52	0.0	0.29	0.13228070175438597	0.0	0.18	0.08888888888888889	0.0
RXN0-747	0.3653846153846154	0.24553805774278215	0.617872340425532	0.5407731958762887	0.524561403508772	0.40685714285714286	0.56	1.1136	0.5858108108108108	0.524561403508772	1.1136	0.0	0.0	0.5858108108108108	0.27	0.6	0.36134394341290893	0.36134394341290893	0.31999999999999995	0.6223529411764707	0.0	0.5857142857142856	1.0	0.4	0.4277777777777778	0.0	0.7502	0.0	0.5857142857142856	0.36134394341290893	0.3675324675324675	0.5857142857142856	0.6000000000000001	1.25	0.8	0.3	0.5742372881355933	0.40685714285714286	0.5973333333333334	0.40685714285714286	1.0220689655172415	0.5	1.1136	0.524561403508772	0.4	0.40685714285714286	0.3155555555555556	0.5
RXN-11346	0.19	0.22939632545931762	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.29	0.13	0.2	0.18	0.1288888888888889	0.25
RXN-9635	0.19	0.11141732283464567	0.33702127659574466	0.1929896907216495	0.24175438596491228	0.2304285714285714	0.14	0.2958	0.17635135135135135	0.24175438596491228	0.2958	0.0	0.0	0.17635135135135135	0.6300000000000001	0.36	0.18698496905393458	0.18698496905393458	0.18	0.48705882352941177	0.0	0.1714285714285714	1.0	0.5777777777777778	0.2	0.0	0.3596	0.0	0.1714285714285714	0.18698496905393458	0.15	0.1714285714285714	0.4	1.2	1.1	0.19999999999999998	0.15067796610169493	0.2304285714285714	0.18133333333333332	0.2304285714285714	0.0	0.3	0.2958	0.24175438596491228	0.35000000000000003	0.2304285714285714	0.16	0.3
PEPCARBOXYKIN-RXN	0.19	0.1	0.0	0.13	0.13	0.18	0.14	0.0	0.2574324324324324	0.13	0.0	0.0	0.0	0.2574324324324324	0.27	0.15	0.0	0.0	0.09	0.0	0.0	0.1714285714285714	0.0	0.2	0.0	0.0	0.0	0.0	0.1714285714285714	0.0	0.0	0.1714285714285714	0.30000000000000004	0.45	0.0	0.0	0.14	0.18	0.18133333333333332	0.18	0.0	0.0	0.0	0.13	0.0	0.18	0.08	0.0
RXN-3443	0.40923076923076923	0.41338582677165353	1.186595744680851	0.13	0.0	0.5415714285714286	0.0	0.3074	0.0	0.0	0.3074	0.0	0.0	0.0	1.44	0.21	0.48895667550839966	0.48895667550839966	0.35	1.2852941176470587	0.0	0.2464285714285714	0.5	0.2	0.22222222222222224	0.0	0.33480000000000004	0.0	0.2464285714285714	0.48895667550839966	0.15	0.2464285714285714	0.4	0.5	0.8	0.39999999999999997	0.0	0.5415714285714286	0.0	0.5415714285714286	0.0	0.0	0.3074	0.0	0.0	0.5415714285714286	0.2577777777777778	0.0
THI-P-KIN-RXN	0.19	0.0	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.0	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.0	0.29	0.13	0.0	0.18	0.08	0.0
KETOACYLCOATHIOL-RXN	0.19	0.1031496062992126	0.5546808510638298	0.258659793814433	0.257719298245614	0.33085714285714285	0.28	0.2958	0.2959459459459459	0.257719298245614	0.2958	0.0	0.0	0.2959459459459459	0.27	0.3	0.17	0.17	0.1	0.23	0.0	0.28928571428571426	0.5	0.2	0.3277777777777778	0.0	0.3286	0.0	0.28928571428571426	0.17	0.15	0.28928571428571426	0.4	0.45	0.4	0.15	0.2776271186440678	0.33085714285714285	0.23466666666666666	0.33085714285714285	0.8786206896551725	0.0	0.2958	0.257719298245614	0.0	0.33085714285714285	0.08	0.0
RXN0-722	0.3653846153846154	0.24553805774278215	0.617872340425532	0.5407731958762887	0.524561403508772	0.40685714285714286	0.56	1.1136	0.5858108108108108	0.524561403508772	1.1136	0.0	0.0	0.5858108108108108	0.27	0.6	0.36134394341290893	0.36134394341290893	0.31999999999999995	0.6223529411764707	0.0	0.5857142857142856	1.0	0.4	0.4277777777777778	0.0	0.7502	0.0	0.5857142857142856	0.36134394341290893	0.3675324675324675	0.5857142857142856	0.6000000000000001	1.25	0.8	0.3	0.5742372881355933	0.40685714285714286	0.5973333333333334	0.40685714285714286	1.0220689655172415	0.5	1.1136	0.524561403508772	0.4	0.40685714285714286	0.3155555555555556	0.5
TIGLYLCOA-HYDROXY-RXN	0.3069230769230769	0.12847769028871392	0.5336170212765957	0.3732474226804124	0.3010526315789474	0.9164285714285714	0.35000000000000003	0.5509999999999999	0.5574324324324325	0.3010526315789474	0.5509999999999999	0.0	0.0	0.5574324324324325	0.99	0.39	0.0	0.0	0.13999999999999999	0.7982352941176472	0.0	0.2928571428571428	0.5	0.688888888888889	0.6611111111111111	0.0	1.209	0.0	0.2928571428571428	0.0	0.5577922077922077	0.2928571428571428	0.8	0.55	0.4	0.15	0.2774114021571649	0.9164285714285714	0.23466666666666666	0.9164285714285714	1.4942528735632183	0.0	0.5509999999999999	0.3010526315789474	0.0	0.9164285714285714	0.2222222222222222	0.0
ADENYLOSUCCINATE-SYNTHASE-RXN	0.33615384615384614	0.1	0.0	0.13	0.13	0.18328571428571427	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.09	0.24352941176470588	0.0	0.15	0.0	0.24444444444444446	0.2	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.2	0.45	0.0	0.19999999999999998	0.1404314329738059	0.18328571428571427	0.16	0.18328571428571427	0.0	0.25	0.29	0.13	0.2	0.18328571428571427	0.08	0.25
DTDPGLUCDEHYDRAT-RXN	0.4238461538461539	0.12545931758530185	0.0	0.1306701030927835	0.1550877192982456	0.23142857142857143	0.14	0.0	0.22297297297297294	0.1550877192982456	0.0	0.0	0.0	0.22297297297297294	0.45000000000000007	0.15	0.0	0.0	0.1	0.0	0.0	0.18928571428571428	0.0	0.2	0.0	0.0	0.0	0.0	0.18928571428571428	0.0	0.0	0.18928571428571428	0.0	1.0	0.0	0.0	0.2718027734976888	0.23142857142857143	0.21333333333333332	0.23142857142857143	0.0	0.25	0.0	0.1550877192982456	0.0	0.23142857142857143	0.08	0.25
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	0.6576923076923077	0.17388451443569555	0.6038297872340426	0.2579896907216495	0.26	0.35714285714285715	0.28	0.58	0.2756756756756757	0.26	0.58	0.0	0.0	0.2756756756756757	0.54	0.3	0.33699381078691426	0.33699381078691426	0.18	0.46	0.0	0.3	1.0	0.48888888888888893	0.31666666666666665	0.0	0.589	0.0	0.3	0.33699381078691426	0.2948051948051948	0.3	0.4	0.9	0.8	0.35000000000000003	0.2790292758089369	0.35714285714285715	0.32	0.35714285714285715	1.2790804597701149	0.0	0.58	0.26	0.0	0.35714285714285715	0.17777777777777778	0.0
ACETOOHBUTSYN-RXN	0.38	0.44790026246719167	1.1374468085106384	0.9703092783505155	0.7822807017543859	0.6778571428571428	0.672	0.8525999999999999	1.2425675675675676	0.7822807017543859	0.8525999999999999	0.0	0.0	1.2425675675675676	2.0700000000000003	1.05	0.43093722369584436	0.43093722369584436	0.21	1.0958823529411765	0.0	0.7357142857142858	1.0	1.4666666666666668	0.6000000000000001	0.0	1.4198	0.0	0.7357142857142858	0.43093722369584436	0.42922077922077917	0.7357142857142858	0.5	1.05	0.4	0.6	0.8373035439137134	0.6778571428571428	0.8	0.6778571428571428	1.2790804597701149	0.55	0.8525999999999999	0.7822807017543859	0.5	0.6778571428571428	0.19111111111111112	0.55
DIHYDROOROT-RXN	0.3653846153846154	0.16299212598425197	0.5897872340425532	0.2620103092783505	0.257719298245614	0.44885714285714284	0.30800000000000005	0.29	0.30608108108108106	0.257719298245614	0.29	0.0	0.0	0.30608108108108106	0.72	0.3	0.17541114058355436	0.17541114058355436	0.09	0.5952941176470589	0.0	0.2928571428571428	0.0	0.5333333333333333	0.21111111111111114	0.0	0.6324	0.0	0.2928571428571428	0.17541114058355436	0.3077922077922078	0.2928571428571428	0.5	0.9	0.7000000000000001	0.25	0.2804314329738059	0.44885714285714284	0.2986666666666667	0.44885714285714284	0.5439080459770115	0.25	0.29	0.257719298245614	0.2	0.44885714285714284	0.14222222222222222	0.25
RXN-9242	0.20461538461538462	0.1	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	1.0	0.26666666666666666	0.2	0.0	0.5084	0.0	0.15	0.17	0.15	0.15	0.2	0.5	0.5	0.15	0.14	0.18	0.16	0.18	0.6096551724137931	0.25	0.29	0.13	0.2	0.18	0.08	0.25
RXN-11478	0.19	0.11141732283464567	0.33702127659574466	0.1929896907216495	0.24175438596491228	0.2304285714285714	0.14	0.2958	0.17635135135135135	0.24175438596491228	0.2958	0.0	0.0	0.17635135135135135	0.6300000000000001	0.36	0.18698496905393458	0.18698496905393458	0.18	0.48705882352941177	0.0	0.1714285714285714	1.0	0.5777777777777778	0.2	0.0	0.3596	0.0	0.1714285714285714	0.18698496905393458	0.15	0.1714285714285714	0.4	1.2	1.1	0.19999999999999998	0.15067796610169493	0.2304285714285714	0.18133333333333332	0.2304285714285714	0.0	0.3	0.2958	0.24175438596491228	0.35000000000000003	0.2304285714285714	0.16	0.3
HYPOXANPRIBOSYLTRAN-RXN	0.19	0.19986876640419948	0.0	0.1320103092783505	0.13228070175438597	0.18	0.14	0.3016	0.15	0.13228070175438597	0.3016	0.0	0.0	0.15	0.27	0.15	0.17075154730327144	0.17075154730327144	0.15	0.23	0.0	0.15	0.5	0.0	0.0	0.0	0.31	0.0	0.15	0.17075154730327144	0.15	0.15	0.2	0.0	0.0	0.15	0.14	0.18	0.16	0.18	0.52	0.5	0.3016	0.13228070175438597	0.35000000000000003	0.18	0.08	0.5
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	0.19	0.10183727034120736	0.5336170212765957	0.13134020618556702	0.13	0.2934285714285714	0.168	0.58	0.15405405405405403	0.13	0.58	0.0	0.0	0.15405405405405403	0.72	0.15	0.17135278514588861	0.17135278514588861	0.12	0.581764705882353	0.0	0.15357142857142855	0.5	0.2	0.30000000000000004	0.0	0.31	0.0	0.15357142857142855	0.17135278514588861	0.15	0.15357142857142855	0.2	0.45	0.4	0.3	0.14	0.2934285714285714	0.21333333333333332	0.2934285714285714	0.6036781609195403	0.25	0.58	0.13	0.2	0.2934285714285714	0.13777777777777778	0.25
R223-RXN	0.40923076923076923	0.4053805774278216	0.6529787234042553	0.13	0.13	0.4574285714285714	0.28	0.29	0.375	0.13	0.29	0.0	0.0	0.375	0.36	0.15	0.17	0.17	0.29	0.24352941176470588	0.0	0.15	0.0	0.5777777777777778	0.47222222222222227	0.0	0.5332	0.0	0.15	0.17	0.0	0.15	0.4	0.65	0.0	0.3	0.14	0.4574285714285714	0.16	0.4574285714285714	0.0	0.0	0.29	0.13	0.2	0.4574285714285714	0.26666666666666666	0.0
RXN0-742	0.19	0.10052493438320209	0.0	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.09	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.0	0.0	0.15	0.2	0.45	0.0	0.15	0.14	0.18	0.16	0.18	0.0	0.25	0.29	0.13	0.2	0.18	0.08	0.25
RXN-10659	0.76	0.7767716535433071	3.054255319148936	0.3357216494845361	0.23035087719298245	1.4774285714285713	0.784	1.9603999999999997	1.066216216216216	0.23035087719298245	1.9603999999999997	0.0	0.0	1.066216216216216	3.3300000000000005	0.84	0.4107957559681698	0.4107957559681698	0.6399999999999999	2.3405882352941174	0.0	0.6107142857142857	1.0	2.555555555555556	0.38333333333333336	0.0	1.2648	0.0	0.6107142857142857	0.4107957559681698	0.6584415584415584	0.6107142857142857	0.5	1.8	1.2000000000000002	0.7999999999999999	0.14215716486902927	1.4774285714285713	0.5226666666666666	1.4774285714285713	1.9245977011494255	0.6	1.9603999999999997	0.23035087719298245	0.7000000000000001	1.4774285714285713	0.6444444444444445	0.6
RXN-10060	0.76	0.7767716535433071	3.054255319148936	0.3357216494845361	0.23035087719298245	1.4774285714285713	0.784	1.9603999999999997	1.066216216216216	0.23035087719298245	1.9603999999999997	0.0	0.0	1.066216216216216	3.3300000000000005	0.84	0.4107957559681698	0.4107957559681698	0.6399999999999999	2.3405882352941174	0.0	0.6107142857142857	1.0	2.555555555555556	0.38333333333333336	0.0	1.2648	0.0	0.6107142857142857	0.4107957559681698	0.6584415584415584	0.6107142857142857	0.5	1.8	1.2000000000000002	0.7999999999999999	0.14215716486902927	1.4774285714285713	0.5226666666666666	1.4774285714285713	1.9245977011494255	0.6	1.9603999999999997	0.23035087719298245	0.7000000000000001	1.4774285714285713	0.6444444444444445	0.6
GLUTATHIONE-PEROXIDASE-RXN	0.4530769230769231	0.1010498687664042	0.33	0.2211340206185567	0.2828070175438597	0.537	0.25200000000000006	0.841	0.30202702702702705	0.2828070175438597	0.841	0.0	0.0	0.30202702702702705	0.27	0.24	0.2788240495137047	0.2788240495137047	0.13	0.0	0.0	0.28214285714285714	0.5	0.2	0.33333333333333337	0.0	0.44639999999999996	0.0	0.28214285714285714	0.2788240495137047	0.3058441558441558	0.28214285714285714	0.2	0.0	0.4	0.0	0.14	0.537	0.24533333333333335	0.537	0.5558620689655173	0.25	0.841	0.2828070175438597	0.2	0.537	0.08	0.25
RXN-14385	0.6723076923076923	0.4030183727034121	0.9127659574468087	0.2707216494845361	0.26684210526315794	0.39671428571428574	0.322	0.29	0.3385135135135135	0.26684210526315794	0.29	0.0	0.0	0.3385135135135135	0.54	0.44999999999999996	0.5176657824933687	0.5176657824933687	0.42	0.47352941176470587	0.0	0.30357142857142855	1.0	0.6222222222222222	0.37777777777777777	0.0	0.6013999999999999	0.0	0.30357142857142855	0.5176657824933687	0.2746753246753247	0.30357142857142855	0.4	1.2	0.8	0.3	0.2794607087827427	0.39671428571428574	0.2986666666666667	0.39671428571428574	1.5839080459770116	0.25	0.29	0.26684210526315794	0.6000000000000001	0.39671428571428574	0.2488888888888889	0.25
